"department";"year";"yield";"area";"production"
"Ain";1900;14.41668;18278;263508
"Ain";1901;7.09542;17302;122765
"Ain";1902;8.31567;18038;149998.1
"Ain";1903;7.75372;16885;130921.5
"Ain";1904;9.1;17025;154927.5
"Ain";1905;9.65;17542;169280.3
"Ain";1906;6.62;18278;121000.3
"Ain";1907;10.22;18216;186167.5
"Ain";1908;NA;18320;NA
"Ain";1909;12.9;18570;239553
"Ain";1910;5.8;18760;108808
"Ain";1911;11.7;19050;222885
"Ain";1912;16;18820;301120
"Ain";1913;12.5;17750;221875
"Ain";1914;9.20002;18388;169170
"Ain";1915;7.5;17320;129900
"Ain";1916;6.2;15310;94922
"Ain";1917;NA;21620;NA
"Ain";1918;6;18630;111780
"Ain";1919;3.5;16170;56595
"Ain";1920;5;14150;70750
"Ain";1921;3.8;16410;62358
"Ain";1922;10;15340;153400
"Ain";1923;5;15220;76100
"Ain";1924;NA;15150;NA
"Ain";1925;6;15100;90600
"Ain";1926;4;15100;60400
"Ain";1927;12;15300;183600
"Ain";1928;6.1704;15170;93605
"Ain";1929;12.5;13000;162500
"Ain";1930;7;13510;94570
"Ain";1931;13.5;14010;189135
"Ain";1932;9;14040;126360
"Ain";1933;12;13530;162360
"Ain";1934;12;13880;166560
"Ain";1935;9;14410;129690
"Ain";1936;9;14210;127890
"Ain";1937;11.60554;14450;167700
"Ain";1938;15.33976;14154;217119
"Ain";1939;7;13315;93205
"Ain";1940;10.18666;8454;86118
"Ain";1941;6.47136;4819;31185.5
"Ain";1942;7.47525;7070;52850
"Ain";1943;9.93208;6449;64052
"Ain";1944;9;102;918
"Ain";1945;6;6540;39240
"Ain";1946;8.96552;290;2600
"Ain";1947;NA;340;6800
"Ain";1948;10;350;3500
"Ain";1949;6.61589;7550;49950
"Ain";1950;13.82927;8200;113400
"Ain";1951;9.85495;9100;89680
"Ain";1952;10;8400;84000
"Ain";1953;15.69492;8850;138900
"Ain";1954;17.68786;8650;153000
"Ain";1955;15.84024;8450;133850
"Ain";1956;15.14286;9450;143100
"Ain";1957;15.93333;7500;119500
"Ain";1958;18.92105;7600;143800
"Ain";1959;12.23684;7600;93000
"Ain";1960;8.39474;7600;63800
"Ain";1961;14.77922;7700;113800
"Ain";1962;10.1039;7700;77800
"Ain";1963;12.91558;7700;99450
"Ain";1964;11.08333;7200;79800
"Ain";1965;14.69492;5900;86700
"Ain";1966;16.5871;6200;102840
"Ain";1967;17.3451;5100;88460
"Ain";1968;15.53514;3700;57480
"Ain";1969;13.97857;2800;39140
"Ain";1970;NA;NA;NA
"Ain";1971;15.085;2000;30170
"Ain";1972;18.93185;1526;28890
"Ain";1973;22.89975;1576;36090
"Ain";1974;21.91057;1476;32340
"Ain";1975;21.0492;1382;29090
"Ain";1976;NA;1382;13450
"Ain";1977;17.95224;1382;24810
"Ain";1978;21.00579;1382;29030
"Ain";1979;19.16064;1382;26480
"Ain";1980;21.94516;1167;25610
"Ain";1981;24;950;22800
"Ain";1982;25.51052;1046;26684
"Ain";1983;NA;986;11627
"Ain";1984;20.92798;972;20342
"Ain";1985;25.76956;946;24378
"Ain";1986;21.23195;914;19406
"Ain";1987;24.56713;864;21226
"Ain";1988;22.88714;762;17440
"Ain";1989;21.03571;840;17670
"Ain";1990;23.2325;757;17587
"Ain";1991;20.82451;718;14952
"Ain";1992;24.8352;716;17782
"Ain";1993;23.66289;706;16706
"Ain";1994;22.50616;731;16452
"Ain";1995;20.57166;607;12487
"Ain";1996;28.7371;620;17817
"Ain";1997;29.97492;598;17925
"Ain";1998;28.28261;598;16913
"Ain";1999;28.76667;600;17260
"Ain";2000;29.33333;600;17600
"Ain";2001;26.78303;601;16096.6
"Ain";2002;NA;603;21469.2
"Ain";2003;27.79208;606;16842
"Ain";2004;30.32632;608;18438.4
"Ain";2005;31.64706;612;19368
"Ain";2006;30.58983;590;18048
"Ain";2007;30.95429;525;16251
"Ain";2008;31.59729;442;13966
"Ain";2009;28.39326;445;12635
"Ain";2010;28.0885;452;12696
"Ain";2011;33.33865;502;16736
"Ain";2012;29.49153;472;13920
"Ain";2013;23.70968;465;11025
"Ain";2014;25.7;470;12100
"Ain";2015;21.9;447;9778
"Ain";2016;23.33;455;10615.15
"Ain";2017;22.33;455;10160.15
"Ain";2018;20.28;437;8862.36
"Aisne";1900;12.3745;12494;154607
"Aisne";1901;10.06502;14396;144896
"Aisne";1902;7.2785;12916;94009.1
"Aisne";1903;7.54468;12232;92286.5
"Aisne";1904;7.4;12523;92670.2
"Aisne";1905;7.2;12120;87264
"Aisne";1906;6.5;12494;81211
"Aisne";1907;7.5;12521;93907.5
"Aisne";1908;NA;12450;241824
"Aisne";1909;6.5;12300;79950
"Aisne";1910;NA;11820;28368
"Aisne";1911;5.6;11730;65688
"Aisne";1912;11.5;11660;134090
"Aisne";1913;11;11800;129800
"Aisne";1914;9;3350;30150
"Aisne";1915;9;2700;24300
"Aisne";1916;13;2510;32630
"Aisne";1917;NA;3030;157826
"Aisne";1918;12;2200;26400
"Aisne";1919;10;6000;60000
"Aisne";1920;8.5;8580;72930
"Aisne";1921;8;10800;86400
"Aisne";1922;15;10510;157650
"Aisne";1923;10;9990;99900
"Aisne";1924;9.2472;9830;90900
"Aisne";1925;11.5;9390;107985
"Aisne";1926;11.1;9420;104562
"Aisne";1927;12.5;9440;118000
"Aisne";1928;10;9290;92900
"Aisne";1929;14;10450;146300
"Aisne";1930;14;9750;136500
"Aisne";1931;12;9330;111960
"Aisne";1932;16;10250;164000
"Aisne";1933;15;10550;158250
"Aisne";1934;18;10510;189180
"Aisne";1935;17;11850;201450
"Aisne";1936;17;14700;249900
"Aisne";1937;19.02707;13670;260100
"Aisne";1938;18.97057;12948;245631
"Aisne";1939;17.71902;14962;265112
"Aisne";1940;19.10738;7394;141280
"Aisne";1941;14.71186;8850;130200
"Aisne";1942;12.925;12000;155100
"Aisne";1943;11.94118;12750;152250
"Aisne";1944;8;200;1600
"Aisne";1945;10.52542;11800;124200
"Aisne";1946;14.71189;4894;72000
"Aisne";1947;13.66071;5600;76500
"Aisne";1948;17.29094;6290;108760
"Aisne";1949;15.33059;15790;242070
"Aisne";1950;18.25649;13100;239160
"Aisne";1951;20.27857;14000;283900
"Aisne";1952;18.12;12500;226500
"Aisne";1953;18;14500;261000
"Aisne";1954;18.44444;14400;265600
"Aisne";1955;19.20805;14900;286200
"Aisne";1956;21.00556;18000;378100
"Aisne";1957;17.43791;15300;266800
"Aisne";1958;15.33846;13000;199400
"Aisne";1959;NA;13500;177000
"Aisne";1960;18;15000;270000
"Aisne";1961;15.5;16200;251100
"Aisne";1962;18.78246;17100;321180
"Aisne";1963;21.75114;17600;382820
"Aisne";1964;22.81727;13900;317160
"Aisne";1965;30.548;12500;381850
"Aisne";1966;27.81141;14900;414390
"Aisne";1967;29.29595;14800;433580
"Aisne";1968;31.31118;15200;475930
"Aisne";1969;30.00769;13000;390100
"Aisne";1970;NA;NA;NA
"Aisne";1971;33.71111;14400;485440
"Aisne";1972;32.71865;10542;344920
"Aisne";1973;27.82198;10808;300700
"Aisne";1974;31.14296;10919;340050
"Aisne";1975;28.70929;11792;338540
"Aisne";1976;NA;11226;181410
"Aisne";1977;35.42695;12178.3;431440
"Aisne";1978;34.88971;10672.2;372350
"Aisne";1979;29.89947;10534.3;314970
"Aisne";1980;35.23886;11199;394640
"Aisne";1981;44;5500;242000
"Aisne";1982;38.25756;10034;383876.4
"Aisne";1983;28.28371;6214;175755
"Aisne";1984;32.82968;10049;329905.5
"Aisne";1985;39.6948;11671;463278
"Aisne";1986;37.46054;11530;431920
"Aisne";1987;39;6000;234000
"Aisne";1988;42.06356;10860;456810.3
"Aisne";1989;32.59822;11250;366730
"Aisne";1990;32.04011;10520;337062
"Aisne";1991;34.11111;10350;353050
"Aisne";1992;41.62552;10500;437068
"Aisne";1993;40.35223;10090;407154
"Aisne";1994;36.4333;9537;347464.4
"Aisne";1995;38.51785;10420;401356
"Aisne";1996;41.49713;10460;434060
"Aisne";1997;44.456;10000;444560
"Aisne";1998;41.46089;9170;380196.4
"Aisne";1999;NA;8207;383287.6
"Aisne";2000;40.18981;8640;347240
"Aisne";2001;38.86195;8381;325702
"Aisne";2002;48.33444;7925;383050.4
"Aisne";2003;43.03962;7935;341519.4
"Aisne";2004;48.62593;7848;381616.3
"Aisne";2005;46.75577;7848;366939.3
"Aisne";2006;42.0476;8276;347985.9
"Aisne";2007;49.02832;7971;390804.7
"Aisne";2008;46.83005;7542;353192.2
"Aisne";2009;46.856;7597;355965
"Aisne";2010;44.94836;7188;323088.8
"Aisne";2011;48.47708;7412;359312.1
"Aisne";2012;44.98414;7175;322761.2
"Aisne";2013;43.77565;7162;313521.2
"Aisne";2014;48.1;7586;364692.6
"Aisne";2015;40.8;8344;340498.3
"Aisne";2016;41.95;5550;232822.5
"Aisne";2017;45.96;7240;332750.4
"Aisne";2018;NA;8850;318511.5
"Allier";1900;9.49522;39146;371700
"Allier";1901;11.69377;33700;394080
"Allier";1902;10.49947;33974;356709.1
"Allier";1903;11.1065;36629;406820.1
"Allier";1904;5.315;37678;200258.5
"Allier";1905;14.55;38821;564845.5
"Allier";1906;4.115;39146;161085.7
"Allier";1907;11.05;38785;428574.2
"Allier";1908;2.79705;40060;112050
"Allier";1909;16.4;40370;662068
"Allier";1910;6.786;40360;273883
"Allier";1911;NA;40220;NA
"Allier";1912;13.9;41090;571151
"Allier";1913;6.7;40330;270211
"Allier";1914;12.10001;40296;487582
"Allier";1915;9.4;36650;344510
"Allier";1916;8;31760;254080
"Allier";1917;1.14991;31620;36360
"Allier";1918;4.96999;25990;129170
"Allier";1919;8.7;29720;258564
"Allier";1920;12.2;30960;377712
"Allier";1921;7.4;32430;239982
"Allier";1922;8.2;32660;267812
"Allier";1923;10.2;32440;330888
"Allier";1924;3.44544;32810;113045
"Allier";1925;13.2;33310;439692
"Allier";1926;4.5;32770;147465
"Allier";1927;15;32800;492000
"Allier";1928;6;30000;180000
"Allier";1929;10.9;29850;325365
"Allier";1930;9;29730;267570
"Allier";1931;NA;29500;472000
"Allier";1932;12;29000;348000
"Allier";1933;10;29500;295000
"Allier";1934;10;29500;295000
"Allier";1935;9.5;29500;280250
"Allier";1936;10;29500;295000
"Allier";1937;9.6531;29000;279940
"Allier";1938;12.9069;29000;374300
"Allier";1939;8.93103;29000;259000
"Allier";1940;7.45808;16700;124550
"Allier";1941;7.42313;15220;112980
"Allier";1942;6.5365;13700;89550
"Allier";1943;6.53937;12700;83050
"Allier";1944;10;200;2000
"Allier";1945;4.04762;12600;51000
"Allier";1946;8;200;1600
"Allier";1947;10;200;2000
"Allier";1948;NA;200;2600
"Allier";1949;6;18200;109200
"Allier";1950;9.98837;17200;171800
"Allier";1951;10.97605;16700;183300
"Allier";1952;9;16400;147600
"Allier";1953;12.95062;16200;209800
"Allier";1954;13.95062;16200;226000
"Allier";1955;11.97516;16100;192800
"Allier";1956;15.4417;14150;218500
"Allier";1957;14.947;14150;211500
"Allier";1958;14.94297;13150;196500
"Allier";1959;9.97719;13150;131200
"Allier";1960;11.92623;12200;145500
"Allier";1961;12.52066;12100;151500
"Allier";1962;11.42213;12200;139350
"Allier";1963;12.91339;12700;164000
"Allier";1964;10.90517;11600;126500
"Allier";1965;13.06311;10300;134550
"Allier";1966;12.94545;5500;71200
"Allier";1967;12.94444;5400;69900
"Allier";1968;12.94231;5200;67300
"Allier";1969;NA;5300;52150
"Allier";1970;NA;NA;NA
"Allier";1971;17.43415;4100;71480
"Allier";1972;18.48217;2945;54430
"Allier";1973;19.48338;3310;64490
"Allier";1974;16.98507;2010;34140
"Allier";1975;17.47761;2010;35130
"Allier";1976;9.01992;2510;22640
"Allier";1977;7.06635;2110;14910
"Allier";1978;17.97238;1810;32530
"Allier";1979;15;1810;27150
"Allier";1980;19.94318;1408;28080
"Allier";1981;16;1090;17440
"Allier";1982;24.83755;1108;27520
"Allier";1983;11.94053;908;10842
"Allier";1984;16.95044;908;15391
"Allier";1985;15.98886;808;12919
"Allier";1986;12.05085;708;8532
"Allier";1987;24.75847;708;17529
"Allier";1988;19.82237;380;7532.5
"Allier";1989;16.07895;380;6110
"Allier";1990;19.87926;323;6421
"Allier";1991;17.78261;276;4908
"Allier";1992;21.59016;244;5268
"Allier";1993;24.15888;214;5170
"Allier";1994;21.8913;184;4028
"Allier";1995;22.15232;151;3345
"Allier";1996;23.59524;126;2973
"Allier";1997;24.45192;104;2543
"Allier";1998;23.52247;89;2093.5
"Allier";1999;25.8125;80;2065
"Allier";2000;26.75;80;2140
"Allier";2001;22.5;68;1530
"Allier";2002;29;62;1798
"Allier";2003;NA;57;1026
"Allier";2004;28;52;1456
"Allier";2005;26;47;1222
"Allier";2006;23;46;1058
"Allier";2007;25;42;1050
"Allier";2008;25;38;950
"Allier";2009;28;35;980
"Allier";2010;25;32;800
"Allier";2011;30;35;1050
"Allier";2012;27;25;675
"Allier";2013;29;30;870
"Allier";2014;29;45;1305
"Allier";2015;22;45;990
"Allier";2016;25;45;1125
"Allier";2017;30;40;1200
"Allier";2018;30;40;1200
"Alpes_de_Haute_Provence";1900;7.75374;12365;95875
"Alpes_de_Haute_Provence";1901;7.29162;13994;102039
"Alpes_de_Haute_Provence";1902;6.02092;11826;71203.4
"Alpes_de_Haute_Provence";1903;7.51659;10281;77278.1
"Alpes_de_Haute_Provence";1904;6;13092;78552
"Alpes_de_Haute_Provence";1905;6.8;12833;87264.4
"Alpes_de_Haute_Provence";1906;5.5;12365;68007.5
"Alpes_de_Haute_Provence";1907;9;12766;114894
"Alpes_de_Haute_Provence";1908;NA;12330;NA
"Alpes_de_Haute_Provence";1909;6.2;13890;86118
"Alpes_de_Haute_Provence";1910;12;13220;158640
"Alpes_de_Haute_Provence";1911;12;12200;146400
"Alpes_de_Haute_Provence";1912;12;12930;155160
"Alpes_de_Haute_Provence";1913;10;13090;130900
"Alpes_de_Haute_Provence";1914;12;13259;159108
"Alpes_de_Haute_Provence";1915;8;11480;91840
"Alpes_de_Haute_Provence";1916;9;11490;103410
"Alpes_de_Haute_Provence";1917;NA;9980;369954
"Alpes_de_Haute_Provence";1918;NA;4070;2442
"Alpes_de_Haute_Provence";1919;5;4770;23850
"Alpes_de_Haute_Provence";1920;4;8250;33000
"Alpes_de_Haute_Provence";1921;4;9120;36480
"Alpes_de_Haute_Provence";1922;7;9030;63210
"Alpes_de_Haute_Provence";1923;6.5;7250;47125
"Alpes_de_Haute_Provence";1924;NA;7500;NA
"Alpes_de_Haute_Provence";1925;6.6;8200;54120
"Alpes_de_Haute_Provence";1926;5;7500;37500
"Alpes_de_Haute_Provence";1927;6.4;9000;57600
"Alpes_de_Haute_Provence";1928;5;9000;45000
"Alpes_de_Haute_Provence";1929;5.90596;7890;46598
"Alpes_de_Haute_Provence";1930;8;8500;68000
"Alpes_de_Haute_Provence";1931;8;8500;68000
"Alpes_de_Haute_Provence";1932;NA;8800;44000
"Alpes_de_Haute_Provence";1933;10.6;3730;39538
"Alpes_de_Haute_Provence";1934;10;3800;38000
"Alpes_de_Haute_Provence";1935;10.5;3900;40950
"Alpes_de_Haute_Provence";1936;11;3900;42900
"Alpes_de_Haute_Provence";1937;10.39011;6370;66185
"Alpes_de_Haute_Provence";1938;10.4008;6250;65005
"Alpes_de_Haute_Provence";1939;10.39402;6086;63258
"Alpes_de_Haute_Provence";1940;9.86226;5140;50692
"Alpes_de_Haute_Provence";1941;9.82905;5686;55888
"Alpes_de_Haute_Provence";1942;7;5000;35000
"Alpes_de_Haute_Provence";1943;6.3375;4000;25350
"Alpes_de_Haute_Provence";1944;6;400;2400
"Alpes_de_Haute_Provence";1945;6.3986;5005;32025
"Alpes_de_Haute_Provence";1946;6;355;2130
"Alpes_de_Haute_Provence";1947;6.99099;555;3880
"Alpes_de_Haute_Provence";1948;7.5;600;4500
"Alpes_de_Haute_Provence";1949;10.51961;5100;53650
"Alpes_de_Haute_Provence";1950;14.46809;4700;68000
"Alpes_de_Haute_Provence";1951;17.33333;4500;78000
"Alpes_de_Haute_Provence";1952;16.375;4000;65500
"Alpes_de_Haute_Provence";1953;18.22222;4500;82000
"Alpes_de_Haute_Provence";1954;17.33333;4500;78000
"Alpes_de_Haute_Provence";1955;16.35897;3900;63800
"Alpes_de_Haute_Provence";1956;18;3630;65340
"Alpes_de_Haute_Provence";1957;12;2700;32400
"Alpes_de_Haute_Provence";1958;15;2600;39000
"Alpes_de_Haute_Provence";1959;13;3000;39000
"Alpes_de_Haute_Provence";1960;18;3000;54000
"Alpes_de_Haute_Provence";1961;20;3500;70000
"Alpes_de_Haute_Provence";1962;19;3200;60800
"Alpes_de_Haute_Provence";1963;NA;3800;87400
"Alpes_de_Haute_Provence";1964;17.75758;3300;58600
"Alpes_de_Haute_Provence";1965;20.09091;2200;44200
"Alpes_de_Haute_Provence";1966;19.53214;2800;54690
"Alpes_de_Haute_Provence";1967;17.64412;3400;59990
"Alpes_de_Haute_Provence";1968;19.58824;3400;66600
"Alpes_de_Haute_Provence";1969;20.25806;3100;62800
"Alpes_de_Haute_Provence";1970;NA;NA;NA
"Alpes_de_Haute_Provence";1971;21.12069;2900;61250
"Alpes_de_Haute_Provence";1972;19.61814;2095;41100
"Alpes_de_Haute_Provence";1973;21.84587;2167;47340
"Alpes_de_Haute_Provence";1974;20.48327;2152;44080
"Alpes_de_Haute_Provence";1975;24.13043;1932;46620
"Alpes_de_Haute_Provence";1976;25.07187;1948;48840
"Alpes_de_Haute_Provence";1977;26.44737;2204;58290
"Alpes_de_Haute_Provence";1978;25.39122;2096;53220
"Alpes_de_Haute_Provence";1979;24.55641;2074;50930
"Alpes_de_Haute_Provence";1980;25.8262;1927.5;49780
"Alpes_de_Haute_Provence";1981;25;1300;32500
"Alpes_de_Haute_Provence";1982;24.67482;1553;38320
"Alpes_de_Haute_Provence";1983;24.36339;1453;35400
"Alpes_de_Haute_Provence";1984;25.48148;1350;34400
"Alpes_de_Haute_Provence";1985;26.49394;1320;34972
"Alpes_de_Haute_Provence";1986;27.696;1250;34620
"Alpes_de_Haute_Provence";1987;27.57917;1200;33095
"Alpes_de_Haute_Provence";1988;27.95556;900;25160
"Alpes_de_Haute_Provence";1989;25.23656;930;23470
"Alpes_de_Haute_Provence";1990;25.58889;900;23030
"Alpes_de_Haute_Provence";1991;25.50562;890;22700
"Alpes_de_Haute_Provence";1992;30.62963;810;24810
"Alpes_de_Haute_Provence";1993;29.84286;700;20890
"Alpes_de_Haute_Provence";1994;27.64615;650;17970
"Alpes_de_Haute_Provence";1995;30.18519;540;16300
"Alpes_de_Haute_Provence";1996;34.22286;525;17967
"Alpes_de_Haute_Provence";1997;30.5098;510;15560
"Alpes_de_Haute_Provence";1998;28.91358;405;11710
"Alpes_de_Haute_Provence";1999;27.23077;390;10620
"Alpes_de_Haute_Provence";2000;27.1;400;10840
"Alpes_de_Haute_Provence";2001;25.88333;360;9318
"Alpes_de_Haute_Provence";2002;26.75;360;9630
"Alpes_de_Haute_Provence";2003;27.21168;274;7456
"Alpes_de_Haute_Provence";2004;29.00791;253;7339
"Alpes_de_Haute_Provence";2005;NA;225;6930.8
"Alpes_de_Haute_Provence";2006;25.71172;239;6145.1
"Alpes_de_Haute_Provence";2007;25.50113;265;6757.8
"Alpes_de_Haute_Provence";2008;25.62249;249;6380
"Alpes_de_Haute_Provence";2009;25.58879;214;5476
"Alpes_de_Haute_Provence";2010;24.35294;187;4554
"Alpes_de_Haute_Provence";2011;24.35278;180;4383.5
"Alpes_de_Haute_Provence";2012;23.94912;171;4095.3
"Alpes_de_Haute_Provence";2013;24.14157;166;4007.5
"Alpes_de_Haute_Provence";2014;24.6;166;4086.4
"Alpes_de_Haute_Provence";2015;23.2;168;3903.2
"Alpes_de_Haute_Provence";2016;24.98;160;3996.8
"Alpes_de_Haute_Provence";2017;26.2;160;4192
"Alpes_de_Haute_Provence";2018;26;140;3640
"Alpes_Maritimes";1900;3.63446;4098;14894
"Alpes_Maritimes";1901;2.91458;5836;17009.5
"Alpes_Maritimes";1902;5.84816;3260;19065
"Alpes_Maritimes";1903;4.84617;3745;18148.9
"Alpes_Maritimes";1904;4;3569;14276
"Alpes_Maritimes";1905;4;3771;15084
"Alpes_Maritimes";1906;5;4098;20490
"Alpes_Maritimes";1907;4.5;4850;21825
"Alpes_Maritimes";1908;NA;4600;NA
"Alpes_Maritimes";1909;4.8;4680;22464
"Alpes_Maritimes";1910;3.5;4500;15750
"Alpes_Maritimes";1911;5;3820;19100
"Alpes_Maritimes";1912;4.8;5010;24048
"Alpes_Maritimes";1913;4.5;4890;22005
"Alpes_Maritimes";1914;4.5001;5065;22793
"Alpes_Maritimes";1915;4.4;4840;21296
"Alpes_Maritimes";1916;5;2920;14600
"Alpes_Maritimes";1917;NA;2890;44880
"Alpes_Maritimes";1918;2.5;3120;7800
"Alpes_Maritimes";1919;2;2850;5700
"Alpes_Maritimes";1920;5;2520;12600
"Alpes_Maritimes";1921;4;2150;8600
"Alpes_Maritimes";1922;5;2310;11550
"Alpes_Maritimes";1923;5.27925;2410;12723
"Alpes_Maritimes";1924;NA;2850;NA
"Alpes_Maritimes";1925;6.6;2890;19074
"Alpes_Maritimes";1926;6.3;2860;18018
"Alpes_Maritimes";1927;8;2650;21200
"Alpes_Maritimes";1928;6;2420;14520
"Alpes_Maritimes";1929;7.2;2450;17640
"Alpes_Maritimes";1930;6.6;2510;16566
"Alpes_Maritimes";1931;5.7;2480;14136
"Alpes_Maritimes";1932;6.4;2410;15424
"Alpes_Maritimes";1933;7;2350;16450
"Alpes_Maritimes";1934;7.4;2440;18056
"Alpes_Maritimes";1935;7.7;2610;20097
"Alpes_Maritimes";1936;5.6;2650;14840
"Alpes_Maritimes";1937;7.11111;2700;19200
"Alpes_Maritimes";1938;6.81982;2704;18440.8
"Alpes_Maritimes";1939;7.13903;2575;18383
"Alpes_Maritimes";1940;6.49048;2100;13630
"Alpes_Maritimes";1941;8;1350;10800
"Alpes_Maritimes";1942;3.75;2200;8250
"Alpes_Maritimes";1943;2.58182;2200;5680
"Alpes_Maritimes";1944;2.55;800;2040
"Alpes_Maritimes";1945;2.30278;1800;4145
"Alpes_Maritimes";1946;3.19753;810;2590
"Alpes_Maritimes";1947;5.49451;910;5000
"Alpes_Maritimes";1948;5.98837;860;5150
"Alpes_Maritimes";1949;6.58537;2050;13500
"Alpes_Maritimes";1950;8;2400;19200
"Alpes_Maritimes";1951;8.52273;2200;18750
"Alpes_Maritimes";1952;7.79167;2400;18700
"Alpes_Maritimes";1953;8.388;2500;20970
"Alpes_Maritimes";1954;8.48583;2470;20960
"Alpes_Maritimes";1955;8.74043;2350;20540
"Alpes_Maritimes";1956;11.37234;2350;26725
"Alpes_Maritimes";1957;NA;2200;29000
"Alpes_Maritimes";1958;10;1900;19000
"Alpes_Maritimes";1959;8.72222;1800;15700
"Alpes_Maritimes";1960;9.125;1600;14600
"Alpes_Maritimes";1961;7.75;1600;12400
"Alpes_Maritimes";1962;7.53571;1400;10550
"Alpes_Maritimes";1963;5.59231;1300;7270
"Alpes_Maritimes";1964;7.73077;1300;10050
"Alpes_Maritimes";1965;7.05556;900;6350
"Alpes_Maritimes";1966;8.14167;1200;9770
"Alpes_Maritimes";1967;9.31818;1100;10250
"Alpes_Maritimes";1968;12.57273;1100;13830
"Alpes_Maritimes";1969;12.04545;1100;13250
"Alpes_Maritimes";1970;NA;NA;NA
"Alpes_Maritimes";1971;NA;400;10450
"Alpes_Maritimes";1972;14.97519;806;12070
"Alpes_Maritimes";1973;23.40278;576;13480
"Alpes_Maritimes";1974;16.0219;822;13170
"Alpes_Maritimes";1975;16.0219;822;13170
"Alpes_Maritimes";1976;16.02706;813;13030
"Alpes_Maritimes";1977;17.22892;830;14300
"Alpes_Maritimes";1978;17.17857;840;14430
"Alpes_Maritimes";1979;19.01264;830.5;15790
"Alpes_Maritimes";1980;20.12903;465;9360
"Alpes_Maritimes";1981;22.5;230;5175
"Alpes_Maritimes";1982;20.38989;435;8869.6
"Alpes_Maritimes";1983;19.69419;430;8468.5
"Alpes_Maritimes";1984;19.81307;436;8638.5
"Alpes_Maritimes";1985;20.34772;417;8485
"Alpes_Maritimes";1986;22.75;360;8190
"Alpes_Maritimes";1987;22.73846;325;7390
"Alpes_Maritimes";1988;20.85;300;6255
"Alpes_Maritimes";1989;20.15385;260;5240
"Alpes_Maritimes";1990;NA;248;4800
"Alpes_Maritimes";1991;20.88261;230;4803
"Alpes_Maritimes";1992;23.07109;211;4868
"Alpes_Maritimes";1993;22.73822;191;4343
"Alpes_Maritimes";1994;23.48503;167;3922
"Alpes_Maritimes";1995;23.21649;97;2252
"Alpes_Maritimes";1996;23.21591;88;2043
"Alpes_Maritimes";1997;22.14943;87;1927
"Alpes_Maritimes";1998;22.92561;82;1879.9
"Alpes_Maritimes";1999;22.825;80;1826
"Alpes_Maritimes";2000;22.78082;73;1663
"Alpes_Maritimes";2001;22.76027;73;1661.5
"Alpes_Maritimes";2002;22.73973;73;1660
"Alpes_Maritimes";2003;21.7625;80;1741
"Alpes_Maritimes";2004;21.72152;79;1716
"Alpes_Maritimes";2005;21.72152;79;1716
"Alpes_Maritimes";2006;22.04819;83;1830
"Alpes_Maritimes";2007;21.73333;60;1304
"Alpes_Maritimes";2008;23.12;50;1156
"Alpes_Maritimes";2009;NA;42;1028
"Alpes_Maritimes";2010;25.49474;38;968.8
"Alpes_Maritimes";2011;25.49474;38;968.8
"Alpes_Maritimes";2012;25.5;36;918
"Alpes_Maritimes";2013;25.84737;38;982.2
"Alpes_Maritimes";2014;26.4;33;870.9
"Alpes_Maritimes";2015;24.8;33;818.4
"Alpes_Maritimes";2016;26.66;31;826.46
"Alpes_Maritimes";2017;29.37;31;910.47
"Alpes_Maritimes";2018;29.38;27;793.26
"Ardeche";1900;12.4106;28875;358356
"Ardeche";1901;9.50433;28644;272242
"Ardeche";1902;8.16671;28561;233249.4
"Ardeche";1903;9.6159;27219;261735.2
"Ardeche";1904;8;27749;221992
"Ardeche";1905;9.5;28601;271709.5
"Ardeche";1906;0.8;28875;23100
"Ardeche";1907;10;29601;296010
"Ardeche";1908;0.76184;30190;23000
"Ardeche";1909;12;29900;358800
"Ardeche";1910;10;30390;303900
"Ardeche";1911;7;29040;203280
"Ardeche";1912;10;29320;293200
"Ardeche";1913;8;29480;235840
"Ardeche";1914;10;27153;271530
"Ardeche";1915;5;24820;124100
"Ardeche";1916;5.5;21040;115720
"Ardeche";1917;0.70868;20390;14450
"Ardeche";1918;4;18100;72400
"Ardeche";1919;2.5;19580;48950
"Ardeche";1920;3;19940;59820
"Ardeche";1921;1.5;19760;29640
"Ardeche";1922;5;20880;104400
"Ardeche";1923;2.5;20900;52250
"Ardeche";1924;0.86538;19760;17100
"Ardeche";1925;8;20560;164480
"Ardeche";1926;4;19430;77720
"Ardeche";1927;10.5;20310;213255
"Ardeche";1928;6;19420;116520
"Ardeche";1929;6;17620;105720
"Ardeche";1930;8.5;18200;154700
"Ardeche";1931;12;19490;233880
"Ardeche";1932;12;20340;244080
"Ardeche";1933;15;18430;276450
"Ardeche";1934;15;18950;284250
"Ardeche";1935;12;18360;220320
"Ardeche";1936;11;18460;203060
"Ardeche";1937;9.20551;18880;173800
"Ardeche";1938;7.45822;18192;135680
"Ardeche";1939;14.36568;16364;235080
"Ardeche";1940;NA;13118;172102
"Ardeche";1941;5.51442;9985;55061.5
"Ardeche";1942;6.4837;9200;59650
"Ardeche";1943;7.93077;6500;51550
"Ardeche";1944;5;150;750
"Ardeche";1945;4.5962;4580;21050.6
"Ardeche";1946;6.31341;343;2165.5
"Ardeche";1947;6.57143;350;2300
"Ardeche";1948;8.76443;433;3795
"Ardeche";1949;9.82609;6900;67800
