"department";"year";"yield";"area";"production"
"Ain";1900;NA;NA;NA
"Ain";1901;NA;NA;NA
"Ain";1902;NA;NA;NA
"Ain";1903;NA;NA;NA
"Ain";1904;NA;NA;NA
"Ain";1905;NA;NA;NA
"Ain";1906;NA;NA;NA
"Ain";1907;NA;NA;NA
"Ain";1908;NA;NA;NA
"Ain";1909;NA;NA;NA
"Ain";1910;NA;NA;NA
"Ain";1911;NA;NA;NA
"Ain";1912;NA;NA;NA
"Ain";1913;NA;NA;NA
"Ain";1914;NA;NA;NA
"Ain";1915;NA;NA;NA
"Ain";1916;NA;NA;NA
"Ain";1917;NA;NA;NA
"Ain";1918;NA;NA;NA
"Ain";1919;NA;NA;NA
"Ain";1920;NA;NA;NA
"Ain";1921;NA;NA;NA
"Ain";1922;NA;NA;NA
"Ain";1923;NA;NA;NA
"Ain";1924;NA;NA;NA
"Ain";1925;NA;NA;NA
"Ain";1926;NA;NA;NA
"Ain";1927;NA;NA;NA
"Ain";1928;NA;NA;NA
"Ain";1929;NA;NA;NA
"Ain";1930;NA;NA;NA
"Ain";1931;NA;NA;NA
"Ain";1932;NA;NA;NA
"Ain";1933;NA;NA;NA
"Ain";1934;NA;NA;NA
"Ain";1935;NA;NA;NA
"Ain";1936;NA;NA;NA
"Ain";1937;NA;NA;NA
"Ain";1938;NA;NA;NA
"Ain";1939;NA;NA;NA
"Ain";1940;NA;NA;NA
"Ain";1941;NA;NA;NA
"Ain";1942;NA;NA;NA
"Ain";1943;1;1969;1969
"Ain";1944;1;1807;1807
"Ain";1945;1;2400;2400
"Ain";1946;1.10115;2343;2580
"Ain";1947;1;1999;1999
"Ain";1948;0.9;2000;1800
"Ain";1949;1.1;2000;2200
"Ain";1950;1.1;2000;2200
"Ain";1951;NA;2100;NA
"Ain";1952;NA;2100;NA
"Ain";1953;NA;2600;NA
"Ain";1954;NA;2600;NA
"Ain";1955;NA;2650;NA
"Ain";1956;2;10000;20000
"Ain";1957;2;5800;11600
"Ain";1958;1.8;5800;10440
"Ain";1959;1.4;7500;10500
"Ain";1960;1.19481;7700;9200
"Ain";1961;1.7;10800;18360
"Ain";1962;1.6;8800;14080
"Ain";1963;2;12000;24000
"Ain";1964;NA;9000;3600
"Ain";1965;1.95;10000;19500
"Ain";1966;1.8;11000;19800
"Ain";1967;2.28;11000;25080
"Ain";1968;2.4;9000;21600
"Ain";1969;2.3;9000;20700
"Ain";1970;2.1;8500;17850
"Ain";1971;2.6;7000;18200
"Ain";1972;2.7;6000;16200
"Ain";1973;2.6;6000;15600
"Ain";1974;3;6000;18000
"Ain";1975;2.5;12000;30000
"Ain";1976;1.8;7000;12600
"Ain";1977;NA;6500;NA
"Ain";1978;3;4000;12000
"Ain";1979;3.2;4000;12800
"Ain";1980;NA;3000;590
"Ain";1981;3.8997;4002;15606.6
"Ain";1982;3.2;4015;12848
"Ain";1983;1.7;2000;3400
"Ain";1984;3.9;2500;9750
"Ain";1985;3.5;2000;7000
"Ain";1986;2.5;2000;5000
"Ain";1987;3.8;3000;11400
"Ain";1988;3.5;2600;9100
"Ain";1989;2.5;2000;5000
"Ain";1990;3.5;1500;5250
"Ain";1991;3.8;1200;4560
"Ain";1992;4.2;1200;5040
"Ain";1993;4.5;3000;13500
"Ain";1994;4.4;3000;13200
"Ain";1995;4;1600;6400
"Ain";1996;4.2;1200;5040
"Ain";1997;4.3;1200;5160
"Ain";1998;4.8;1000;4800
"Ain";1999;3.8;900;3420
"Ain";2000;5.2;600;3120
"Ain";2001;4;308;1232
"Ain";2002;5;529;2645
"Ain";2003;4;870;3480
"Ain";2004;4;559;2236
"Ain";2005;4;1149;4596
"Ain";2006;3.5;473;1655.5
"Ain";2007;3.5;243;850.5
"Ain";2008;3.5;200;700
"Ain";2009;5;514;2570
"Ain";2010;5;145;725
"Ain";2011;3.5;300;1050
"Ain";2012;5.5;220;1210
"Ain";2013;5;115;575
"Ain";2014;6;410;2460
"Ain";2015;4.5;175;787.5
"Ain";2016;3;120;360
"Ain";2017;5;200;1000
"Ain";2018;5;100;500
"Aisne";1900;NA;NA;NA
"Aisne";1901;NA;NA;NA
"Aisne";1902;NA;NA;NA
"Aisne";1903;NA;NA;NA
"Aisne";1904;NA;NA;NA
"Aisne";1905;NA;NA;NA
"Aisne";1906;NA;NA;NA
"Aisne";1907;NA;NA;NA
"Aisne";1908;NA;NA;NA
"Aisne";1909;NA;NA;NA
"Aisne";1910;NA;NA;NA
"Aisne";1911;NA;NA;NA
"Aisne";1912;NA;NA;NA
"Aisne";1913;NA;NA;NA
"Aisne";1914;NA;NA;NA
"Aisne";1915;NA;NA;NA
"Aisne";1916;NA;NA;NA
"Aisne";1917;NA;NA;NA
"Aisne";1918;NA;NA;NA
"Aisne";1919;NA;NA;NA
"Aisne";1920;NA;NA;NA
"Aisne";1921;NA;NA;NA
"Aisne";1922;NA;NA;NA
"Aisne";1923;NA;NA;NA
"Aisne";1924;NA;NA;NA
"Aisne";1925;NA;NA;NA
"Aisne";1926;NA;NA;NA
"Aisne";1927;NA;NA;NA
"Aisne";1928;NA;NA;NA
"Aisne";1929;NA;NA;NA
"Aisne";1930;NA;NA;NA
"Aisne";1931;NA;NA;NA
"Aisne";1932;NA;NA;NA
"Aisne";1933;NA;NA;NA
"Aisne";1934;NA;NA;NA
"Aisne";1935;NA;NA;NA
"Aisne";1936;NA;NA;NA
"Aisne";1937;NA;NA;NA
"Aisne";1938;NA;NA;NA
"Aisne";1939;NA;NA;NA
"Aisne";1940;NA;NA;NA
"Aisne";1941;NA;NA;NA
"Aisne";1942;NA;NA;NA
"Aisne";1943;1.8;7750;13950
"Aisne";1944;1;6000;6000
"Aisne";1945;1.3;6000;7800
"Aisne";1946;1.4;5330;7462
"Aisne";1947;1.3;15600;20280
"Aisne";1948;1.7;9400;15980
"Aisne";1949;2.2;10710;23562
"Aisne";1950;2.5;12700;31750
"Aisne";1951;NA;4000;NA
"Aisne";1952;NA;6000;NA
"Aisne";1953;NA;8500;NA
"Aisne";1954;NA;10500;NA
"Aisne";1955;NA;11500;NA
"Aisne";1956;4;50000;2e+05
"Aisne";1957;3.5;16000;56000
"Aisne";1958;3.3;18000;59400
"Aisne";1959;3.3;43000;141900
"Aisne";1960;3.5;48000;168000
"Aisne";1961;2.75815;45400;125220
"Aisne";1962;3.7;48000;177600
"Aisne";1963;3.90186;59200;230990
"Aisne";1964;NA;53600;15920
"Aisne";1965;3.99792;62500;249870
"Aisne";1966;3.19896;76900;246000
"Aisne";1967;4.16848;75500;314720
"Aisne";1968;3.5961;56400;202820
"Aisne";1969;3.19024;54300;173230
"Aisne";1970;2.69912;45400;122540
"Aisne";1971;3.14824;19900;62650
"Aisne";1972;4.28929;11200;48040
"Aisne";1973;4.29985;13747;59110
"Aisne";1974;3.99966;11676;46700
"Aisne";1975;3.80014;15981;60730
"Aisne";1976;3.79998;8429;32030
"Aisne";1977;NA;8255;NA
"Aisne";1978;4.5;6000;27000
"Aisne";1979;4.5;15400;69300
"Aisne";1980;NA;6600;5780
"Aisne";1981;4.5;3000;13500
"Aisne";1982;5.2;7700;40040
"Aisne";1983;4.7;8000;37600
"Aisne";1984;5.5;4500;24750
"Aisne";1985;5.5;6500;35750
"Aisne";1986;5;5000;25000
"Aisne";1987;5;8000;40000
"Aisne";1988;5.5;6000;33000
"Aisne";1989;4.2;5000;21000
"Aisne";1990;5.8;3000;17400
"Aisne";1991;6;5500;33000
"Aisne";1992;5.8;7000;40600
"Aisne";1993;6.5;8000;52000
"Aisne";1994;5.6;8500;47600
"Aisne";1995;5.8;10000;58000
"Aisne";1996;NA;13000;96200
"Aisne";1997;6.7;16500;110550
"Aisne";1998;7;15000;105000
"Aisne";1999;6.7;17000;113900
"Aisne";2000;6.2;18000;111600
"Aisne";2001;5.9;22989;135635.1
"Aisne";2002;6.5;18282;118833
"Aisne";2003;6.6;27960;184536
"Aisne";2004;7;23654;165578
"Aisne";2005;6.4;20351;130246.4
"Aisne";2006;6.6;21458;141622.8
"Aisne";2007;5.9;26521;156473.9
"Aisne";2008;7.3;29785;217430.5
"Aisne";2009;NA;28754;227156.6
"Aisne";2010;6.4;19912;127436.8
"Aisne";2011;5.69997;25753;146791.2
"Aisne";2012;6.89999;23932;165130.6
"Aisne";2013;7.36988;20183;148746.2
"Aisne";2014;7.2;20900;150480
"Aisne";2015;7.4;23280;172272
"Aisne";2016;5.1;22100;112710
"Aisne";2017;6.8;22300;151640
"Aisne";2018;7.3;25440;185712
"Allier";1900;NA;NA;NA
"Allier";1901;NA;NA;NA
"Allier";1902;NA;NA;NA
"Allier";1903;NA;NA;NA
"Allier";1904;NA;NA;NA
"Allier";1905;NA;NA;NA
"Allier";1906;NA;NA;NA
"Allier";1907;NA;NA;NA
"Allier";1908;NA;NA;NA
"Allier";1909;NA;NA;NA
"Allier";1910;NA;NA;NA
"Allier";1911;NA;NA;NA
"Allier";1912;NA;NA;NA
"Allier";1913;NA;NA;NA
"Allier";1914;NA;NA;NA
"Allier";1915;NA;NA;NA
"Allier";1916;NA;NA;NA
"Allier";1917;NA;NA;NA
"Allier";1918;NA;NA;NA
"Allier";1919;NA;NA;NA
"Allier";1920;NA;NA;NA
"Allier";1921;NA;NA;NA
"Allier";1922;NA;NA;NA
"Allier";1923;NA;NA;NA
"Allier";1924;NA;NA;NA
"Allier";1925;NA;NA;NA
"Allier";1926;NA;NA;NA
"Allier";1927;NA;NA;NA
"Allier";1928;NA;NA;NA
"Allier";1929;NA;NA;NA
"Allier";1930;NA;NA;NA
"Allier";1931;NA;NA;NA
"Allier";1932;NA;NA;NA
"Allier";1933;NA;NA;NA
"Allier";1934;NA;NA;NA
"Allier";1935;NA;NA;NA
"Allier";1936;NA;NA;NA
"Allier";1937;NA;NA;NA
"Allier";1938;NA;NA;NA
"Allier";1939;NA;NA;NA
"Allier";1940;NA;NA;NA
"Allier";1941;NA;NA;NA
"Allier";1942;NA;NA;NA
"Allier";1943;0.8;9000;7200
"Allier";1944;0.75;8400;6300
"Allier";1945;0.7;9750;6825
"Allier";1946;1.2;10000;12000
"Allier";1947;0.7;10500;7350
"Allier";1948;1.4;12000;16800
"Allier";1949;0.9;10000;9000
"Allier";1950;1.2;10500;12600
"Allier";1951;NA;11500;NA
"Allier";1952;NA;13000;NA
"Allier";1953;NA;16200;NA
"Allier";1954;NA;14000;NA
"Allier";1955;NA;14000;NA
"Allier";1956;2.5;41500;103750
"Allier";1957;2.4;14000;33600
"Allier";1958;1.8;15000;27000
"Allier";1959;2.1;19000;39900
"Allier";1960;2.5;15000;37500
"Allier";1961;2.2;25000;55000
"Allier";1962;2;20000;40000
"Allier";1963;2.5;37000;92500
"Allier";1964;NA;20000;22000
"Allier";1965;2.35;22000;51700
"Allier";1966;2.3;22000;50600
"Allier";1967;3;23500;70500
"Allier";1968;3;25000;75000
"Allier";1969;2.2;28000;61600
"Allier";1970;2.8;32000;89600
"Allier";1971;2.9;30500;88450
"Allier";1972;3.5;39500;138250
"Allier";1973;3.5;37500;131250
"Allier";1974;3.2;36500;116800
"Allier";1975;2.8;45000;126000
"Allier";1976;2.1;41500;87150
"Allier";1977;NA;34000;NA
"Allier";1978;2.4;27500;66000
"Allier";1979;2.7;25000;67500
"Allier";1980;NA;20500;1190
"Allier";1981;2.7005;24011;64841.8
"Allier";1982;3.10174;16572;51402
"Allier";1983;1.7003;11011;18722
"Allier";1984;3.60135;12018;43281
"Allier";1985;3.1;14542;45080.2
"Allier";1986;2.20539;12552;27682
"Allier";1987;3.70103;8511;31499.5
"Allier";1988;3;6500;19500
"Allier";1989;3.10063;7011;21738.5
"Allier";1990;2.9;5000;14500
"Allier";1991;4;4500;18000
"Allier";1992;3.9;4500;17550
"Allier";1993;4.5;5505;24772.5
"Allier";1994;3;4500;13500
"Allier";1995;3.3;2500;8250
"Allier";1996;3.5;2004;7014
"Allier";1997;3.8;3000;11400
"Allier";1998;3.5;2500;8750
"Allier";1999;3.9;2000;7800
"Allier";2000;3.9;1000;3900
"Allier";2001;2.2;1011;2224.2
"Allier";2002;4.1;1022;4190.2
"Allier";2003;3.2;889;2844.8
"Allier";2004;3.8;1359;5164.2
"Allier";2005;2.2;1691;3720.2
"Allier";2006;2.8;1710;4788
"Allier";2007;3.5;1188;4158
"Allier";2008;3.8;874;3321.2
"Allier";2009;4.4;2154;9477.6
"Allier";2010;4;670;2680
"Allier";2011;3.1;1000;3100
"Allier";2012;4.3;900;3870
"Allier";2013;3.9;500;1950
"Allier";2014;4.1;1280;5248
"Allier";2015;3.2;920;2944
"Allier";2016;4;300;1200
"Allier";2017;4.2;550;2310
"Allier";2018;4.4;480;2112
"Alpes_de_Haute_Provence";1900;NA;NA;NA
"Alpes_de_Haute_Provence";1901;NA;NA;NA
"Alpes_de_Haute_Provence";1902;NA;NA;NA
"Alpes_de_Haute_Provence";1903;NA;NA;NA
"Alpes_de_Haute_Provence";1904;NA;NA;NA
"Alpes_de_Haute_Provence";1905;NA;NA;NA
"Alpes_de_Haute_Provence";1906;NA;NA;NA
"Alpes_de_Haute_Provence";1907;NA;NA;NA
"Alpes_de_Haute_Provence";1908;NA;NA;NA
"Alpes_de_Haute_Provence";1909;NA;NA;NA
"Alpes_de_Haute_Provence";1910;NA;NA;NA
"Alpes_de_Haute_Provence";1911;NA;NA;NA
"Alpes_de_Haute_Provence";1912;NA;NA;NA
"Alpes_de_Haute_Provence";1913;NA;NA;NA
"Alpes_de_Haute_Provence";1914;NA;NA;NA
"Alpes_de_Haute_Provence";1915;NA;NA;NA
"Alpes_de_Haute_Provence";1916;NA;NA;NA
"Alpes_de_Haute_Provence";1917;NA;NA;NA
"Alpes_de_Haute_Provence";1918;NA;NA;NA
"Alpes_de_Haute_Provence";1919;NA;NA;NA
"Alpes_de_Haute_Provence";1920;NA;NA;NA
"Alpes_de_Haute_Provence";1921;NA;NA;NA
"Alpes_de_Haute_Provence";1922;NA;NA;NA
"Alpes_de_Haute_Provence";1923;NA;NA;NA
"Alpes_de_Haute_Provence";1924;NA;NA;NA
"Alpes_de_Haute_Provence";1925;NA;NA;NA
"Alpes_de_Haute_Provence";1926;NA;NA;NA
"Alpes_de_Haute_Provence";1927;NA;NA;NA
"Alpes_de_Haute_Provence";1928;NA;NA;NA
"Alpes_de_Haute_Provence";1929;NA;NA;NA
"Alpes_de_Haute_Provence";1930;NA;NA;NA
"Alpes_de_Haute_Provence";1931;NA;NA;NA
"Alpes_de_Haute_Provence";1932;NA;NA;NA
"Alpes_de_Haute_Provence";1933;NA;NA;NA
"Alpes_de_Haute_Provence";1934;NA;NA;NA
"Alpes_de_Haute_Provence";1935;NA;NA;NA
"Alpes_de_Haute_Provence";1936;NA;NA;NA
"Alpes_de_Haute_Provence";1937;NA;NA;NA
"Alpes_de_Haute_Provence";1938;NA;NA;NA
"Alpes_de_Haute_Provence";1939;NA;NA;NA
"Alpes_de_Haute_Provence";1940;NA;NA;NA
"Alpes_de_Haute_Provence";1941;NA;NA;NA
"Alpes_de_Haute_Provence";1942;NA;NA;NA
"Alpes_de_Haute_Provence";1943;1.05;3006;3156.3
"Alpes_de_Haute_Provence";1944;0.6;3400;2040
"Alpes_de_Haute_Provence";1945;0.6;2600;1560
"Alpes_de_Haute_Provence";1946;1.3;2500;3250
"Alpes_de_Haute_Provence";1947;1.2;2300;2760
"Alpes_de_Haute_Provence";1948;1.45;2700;3915
"Alpes_de_Haute_Provence";1949;1.45;3300;4785
"Alpes_de_Haute_Provence";1950;1.5;2400;3600
"Alpes_de_Haute_Provence";1951;NA;3000;NA
"Alpes_de_Haute_Provence";1952;NA;3800;NA
"Alpes_de_Haute_Provence";1953;NA;3800;NA
"Alpes_de_Haute_Provence";1954;NA;3900;NA
"Alpes_de_Haute_Provence";1955;NA;3900;NA
"Alpes_de_Haute_Provence";1956;1.2;3500;4200
"Alpes_de_Haute_Provence";1957;1.4;3500;4900
"Alpes_de_Haute_Provence";1958;1;3500;3500
"Alpes_de_Haute_Provence";1959;1.6;4000;6400
"Alpes_de_Haute_Provence";1960;1.30952;4200;5500
"Alpes_de_Haute_Provence";1961;1.5;8300;12450
"Alpes_de_Haute_Provence";1962;1.4;5000;7000
"Alpes_de_Haute_Provence";1963;1.5;8500;12750
"Alpes_de_Haute_Provence";1964;0.99;5000;4950
"Alpes_de_Haute_Provence";1965;0.85918;4900;4210
"Alpes_de_Haute_Provence";1966;1.5;4500;6750
"Alpes_de_Haute_Provence";1967;1.3;5000;6500
"Alpes_de_Haute_Provence";1968;2.4;5000;12000
"Alpes_de_Haute_Provence";1969;2.5;3800;9500
"Alpes_de_Haute_Provence";1970;2.42222;4500;10900
"Alpes_de_Haute_Provence";1971;2.41;5000;12050
"Alpes_de_Haute_Provence";1972;2.73103;5800;15840
"Alpes_de_Haute_Provence";1973;2.6;5500;14300
"Alpes_de_Haute_Provence";1974;2.7;4900;13230
"Alpes_de_Haute_Provence";1975;2.45143;3500;8580
"Alpes_de_Haute_Provence";1976;2;3120;6240
"Alpes_de_Haute_Provence";1977;NA;3150;NA
"Alpes_de_Haute_Provence";1978;3.2;5400;17280
"Alpes_de_Haute_Provence";1979;2.6;10300;NA
"Alpes_de_Haute_Provence";1980;NA;4700;1040
"Alpes_de_Haute_Provence";1981;3;3463;10389
"Alpes_de_Haute_Provence";1982;2.81977;3440;9700
"Alpes_de_Haute_Provence";1983;3.2;4087;13078.4
"Alpes_de_Haute_Provence";1984;3.6;3300;11880
